ev_id,stn_id,mag,stacked_qs,stacked_t_star,mean_qs,mean_t_star,stdev_qs,stdev_t_star,t7,t8,judge_result,ev_lat,ev_lon,ev_dep,stn_lat,stn_lon,azim,b_azim,ev_origin,ev_p_arrival,ev_s_arrival,outliers_removed,max_amp
16190_1_48_34.070,IL18,4.1,646.469,0.0258694,684.8182108,0.026071212,181.0094554,0.006495669,7.95898,19.9707,BAD,-31.7464,-71.3375,47.3,-32.2462,-70.9094,143.986,323.76,48:34.1,48:47.0,48:56.5,YES,11.11227
16190_1_48_34.070,IL19,4.1,-4645.72,-0.00432031,-3416.280994,-0.006238561,4379.666198,0.006530269,4.58984,19.2871,BAD,-31.7464,-71.3375,47.3,-30.9506,-71.052,17.1839,197.036,48:34.1,48:50.2,49:01.6,YES,9.374575
16190_1_48_34.070,IL20,4.1,308.83,0.035999,342.88,0.037636396,123.61,0.01400315,2.24609,17.9199,BAD,-31.7464,-71.3375,47.3,-31.9176,-71.2153,148.695,328.631,48:34.1,48:42.5,48:48.9,NO,14.33493
16190_1_48_34.070,IL21,4.1,-422.581,-0.0350929,-446.88,-0.035025436,106.65,0.007085031,14.9902,19.9707,BAD,-31.7464,-71.3375,47.3,-31.5548,-70.8388,65.9398,245.679,48:34.1,48:44.8,48:53.3,NO,11.01691
16190_4_41_7.072,IL02,4.3,353.855,0.0343225,353.8,0.034537643,27.29,0.002135929,6.44531,18.7988,GOOD,-30.7927,-71.4064,48.05,-30.5631,-71.1794,40.5812,220.466,41:07.1,41:15.9,41:22.9,NO,10.95735
16190_4_41_7.072,IL03,4.3,500.918,0.0329744,504.995571,0.03375283,87.13904551,0.006243089,7.42188,19.9707,BAD,-30.7927,-71.4064,48.05,-30.2339,-71.0752,27.2501,207.083,41:07.1,41:20.3,41:29.6,YES,11.09124
16190_4_41_7.072,IL04,4.3,102.876,0.140416,103.159332,0.141235353,9.344258735,0.013369179,13.6719,17.6758,GOOD,-30.7927,-71.4064,48.05,-30.6997,-70.9223,77.5807,257.334,41:07.1,41:17.4,41:25.8,YES,12.36894
16190_4_41_7.072,IL05,4.3,636.177,0.0476192,705.4653587,0.045188336,159.1153456,0.010271537,2.68555,16.1621,BAD,-30.7927,-71.4064,48.05,-31.9391,-70.611,149.434,329.022,41:07.1,41:30.5,41:47.9,YES,9.771756
16190_4_41_7.072,IL06,4.3,543.859,0.0377689,624.73,0.036950074,197.53,0.011796137,8.30078,18.1641,BAD,-30.7927,-71.4064,48.05,-30.405,-70.5666,62.1252,241.7,41:07.1,41:23.2,41:34.8,NO,10.85538
16190_4_41_7.072,IL07,4.3,131.618,0.0822416,133.1450522,0.081685762,9.216364037,0.005614604,2.58789,17.0898,GOOD,-30.7927,-71.4064,48.05,-30.9654,-71.6392,229.231,49.3496,41:07.1,41:15.7,41:21.8,YES,12.12758
16190_4_41_7.072,IL08,4.3,226.677,0.0750538,229.37,0.074818842,21.85,0.005803932,12.5977,19.9707,GOOD,-30.7927,-71.4064,48.05,-31.1513,-70.8285,125.905,305.609,41:07.1,41:19.8,41:29.6,NO,10.63521
16190_4_41_7.072,IL09,4.3,518.316,0.0438898,505.7035,0.048437964,141.170061,0.012880712,6.54297,19.9707,BAD,-30.7927,-71.4064,48.05,-30.0378,-70.6979,39.3028,218.946,41:07.1,41:24.9,41:37.8,YES,10.46737
16190_4_41_7.072,IL11,4.3,67.8783,0.294389,67.09578056,0.307515836,12.45667,0.053614843,4.3457,8.34961,BAD,-30.7927,-71.4064,48.05,-31.608,-71.5259,187.149,7.2106,41:07.1,41:22.9,41:34.2,YES,9.433129
16190_4_41_7.072,IL12,4.3,65.3169,0.219999,63.08235308,0.237400891,12.70809054,0.049371107,6.73828,10.7422,BAD,-30.7927,-71.4064,48.05,-31.2569,-71.5899,198.747,18.841,41:07.1,41:18.2,41:26.4,YES,11.31982
16190_4_41_7.072,IL16,4.3,385.745,0.0977695,439.53,0.09341079,116.55,0.024237972,4.3457,8.49609,BAD,-30.7927,-71.4064,48.05,-32.384,-71.3626,178.659,358.636,41:07.1,41:33.8,41:55.6,NO,7.920917
16190_4_41_7.072,IL18,4.3,1088.02,0.0321178,1170.98,0.035289027,386.18,0.011718315,3.51562,19.9707,BAD,-30.7927,-71.4064,48.05,-32.2462,-70.9094,163.801,343.542,41:07.1,41:32.9,41:52.9,NO,8.491023
16190_4_41_7.072,IL19,4.3,369.802,0.03525,409.87,0.033045553,78.98,0.005700756,7.66602,19.9707,BAD,-30.7927,-71.4064,48.05,-30.9506,-71.052,117.398,297.217,41:07.1,41:16.4,41:23.9,NO,10.68004
16190_4_41_7.072,IL21,4.3,2436.84,0.00882155,2243.74983,0.017710584,2492.636636,0.011125177,3.02734,19.9707,BAD,-30.7927,-71.4064,48.05,-31.5548,-70.8388,147.508,327.215,41:07.1,41:24.1,41:36.3,YES,8.602548
16190_4_41_7.072,IL22,4.3,920.777,0.0169799,1049.957006,0.021490472,562.0669707,0.015647986,12.1582,19.9707,BAD,-30.7927,-71.4064,48.05,-30.2613,-71.4727,353.828,173.861,41:07.1,41:18.8,41:27.7,YES,10.14661
16191_16_39_32.423,IL02,4,950.252,0.0475408,1229.48518,0.056521868,850.0738838,0.036481007,14.9902,19.3848,BAD,-32.3589,-69.7976,126.188,-30.5631,-71.1794,326.231,146.948,39:32.4,40:09.8,40:35.3,YES,7.826575
16191_16_39_32.423,IL03,4,625.988,0.0826331,977.9899416,0.054144728,142.9041058,0.008776318,6.54297,13.4766,BAD,-32.3589,-69.7976,126.188,-30.2339,-71.0752,332.361,153.022,39:32.4,40:10.7,40:40.4,YES,7.40644
16191_16_39_32.423,IL05,4,354.388,0.0786032,605.86,0.063669644,381.83,0.025394175,3.51562,19.9707,BAD,-32.3589,-69.7976,126.188,-31.9391,-70.611,301.027,121.458,39:32.4,39:53.8,40:09.8,NO,8.553141
16191_16_39_32.423,IL06,4,842.817,0.0564131,966,0.052731432,262.86,0.012127075,8.00781,19.9707,BAD,-32.3589,-69.7976,126.188,-30.405,-70.5666,341.14,161.539,39:32.4,40:07.8,40:35.0,NO,7.387094
16191_16_39_32.423,IL07,4,247.526,0.186471,285.56,0.165470481,44.13,0.020929785,2.58789,6.5918,BAD,-32.3589,-69.7976,126.188,-30.9654,-71.6392,311.013,131.975,39:32.4,40:08.9,40:35.1,NO,7.68685
16191_16_39_32.423,IL08,4,624.515,0.0612463,670.9322846,0.060247754,151.4137701,0.015484539,11.9629,19.9707,BAD,-32.3589,-69.7976,126.188,-31.1513,-70.8285,323.618,144.158,39:32.4,40:00.8,40:22.7,YES,7.435318
16191_16_39_32.423,IL09,4,1175.7,0.0450018,1091.584014,0.049945763,195.7000824,0.008497804,3.90625,19.873,BAD,-32.3589,-69.7976,126.188,-30.0378,-70.6979,341.326,161.791,39:32.4,40:12.2,40:42.5,YES,7.934395
16191_16_39_32.423,IL11,4,375.691,0.102999,392.43,0.101813793,74.74,0.015147034,3.80859,12.6953,BAD,-32.3589,-69.7976,126.188,-31.608,-71.5259,296.553,117.464,39:32.4,40:01.8,40:23.9,NO,7.814188
16191_16_39_32.423,IL12,4,270.56,0.162346,311.5229619,0.15267426,84.7205264,0.045769117,7.56836,12.3047,BAD,-32.3589,-69.7976,126.188,-31.2569,-71.5899,305.281,126.221,39:32.4,40:05.2,40:30.4,YES,7.429517
16191_16_39_32.423,IL14,4,922.578,0.0292314,826.9922079,0.034433548,184.6929271,0.00875933,2.00195,19.9707,BAD,-32.3589,-69.7976,126.188,-32.4902,-70.5824,258.634,79.0531,39:32.4,39:52.3,40:07.8,YES,11.72545
16191_16_39_32.423,IL16,4,946.022,0.0365781,1086.058791,0.033065792,215.3811027,0.006215812,5.41992,16.2598,BAD,-32.3589,-69.7976,126.188,-32.384,-71.3626,268.501,89.3351,39:32.4,39:58.5,40:18.2,YES,8.180885
16191_16_39_32.423,IL18,4,1452.32,0.0204741,1335.239754,0.023107415,263.5529319,0.004409336,3.36914,16.0645,BAD,-32.3589,-69.7976,126.188,-32.2462,-70.9094,276.51,97.1017,39:32.4,39:54.7,40:11.7,YES,7.931246
16191_16_39_32.423,IL19,4,614.731,0.0682594,614.59,0.068811446,53.83,0.004919519,7.27539,19.9707,GOOD,-32.3589,-69.7976,126.188,-30.9506,-71.052,322.365,143.02,39:32.4,40:03.4,40:27.5,NO,8.019003
16191_16_39_32.423,IL21,4,300.708,0.110699,302.9478539,0.113328024,49.05568335,0.021586819,2.00195,6.00586,BAD,-32.3589,-69.7976,126.188,-31.5548,-70.8388,311.894,132.443,39:32.4,39:57.1,40:16.2,YES,8.695286
16191_18_46_49.589,IL03,4.3,1972.69,0.0216697,2320.797077,0.025076081,1453.143271,0.013879181,3.80859,11.0352,BAD,-31.6345,-69.7077,139.363,-30.2339,-71.0752,319.564,140.263,46:49.6,47:22.9,47:47.3,YES,7.961974
16191_18_46_49.589,IL05,4.3,-2354.64,-0.0124418,493.991671,0.065563924,137.5931685,0.026395803,2.83203,8.59375,BAD,-31.6345,-69.7077,139.363,-31.9391,-70.611,248.218,68.691,46:49.6,47:12.2,47:29.0,YES,8.983274
16191_18_46_49.589,IL06,4.3,850.724,0.0443613,954.4665655,0.040092696,109.1888719,0.00487947,4.29688,19.9707,GOOD,-31.6345,-69.7077,139.363,-30.405,-70.5666,328.745,149.185,46:49.6,47:18.3,47:39.8,YES,8.615094
16191_18_46_49.589,IL07,4.3,585.421,0.0739535,591.79,0.073610246,46.47,0.005080211,2.53906,19.1406,GOOD,-31.6345,-69.7077,139.363,-30.9654,-71.6392,291.468,112.466,46:49.6,47:21.8,47:46.6,NO,8.855047
16191_18_46_49.589,IL08,4.3,450.959,0.0721361,432.6668835,0.080457902,130.1842381,0.018056028,9.32617,17.627,BAD,-31.6345,-69.7077,139.363,-31.1513,-70.8285,296.389,116.97,46:49.6,47:14.8,47:33.3,YES,9.577402
16191_18_46_49.589,IL09,4.3,1555.17,0.0281054,1575.452974,0.029995947,492.2347454,0.007662438,8.54492,19.9707,BAD,-31.6345,-69.7077,139.363,-30.0378,-70.6979,331.594,152.099,46:49.6,47:22.1,47:47.2,YES,8.226248
16191_18_46_49.589,IL11,4.3,389.843,0.0991048,398.3922421,0.097689162,34.09378411,0.008355699,4.58984,14.209,GOOD,-31.6345,-69.7077,139.363,-31.608,-71.5259,270.501,91.4498,46:49.6,47:19.1,47:41.2,YES,8.55713
16191_18_46_49.589,IL12,4.3,394.529,0.103696,401.54,0.102334321,27.1,0.00549937,7.12891,19.2383,GOOD,-31.6345,-69.7077,139.363,-31.2569,-71.5899,282.68,103.657,46:49.6,47:20.8,47:44.1,NO,8.8428
16191_18_46_49.589,IL14,4.3,1145.18,0.0291915,1047.793076,0.03393018,254.7032106,0.009057694,2.00195,19.9707,BAD,-31.6345,-69.7077,139.363,-32.4902,-70.5824,220.808,41.2698,46:49.6,47:14.6,47:33.8,YES,13.15789
16191_18_46_49.589,IL16,4.3,460.839,0.0853969,477.3307978,0.084409045,78.24419908,0.012133114,5.12695,16.3086,BAD,-31.6345,-69.7077,139.363,-32.384,-71.3626,241.572,62.4454,46:49.6,47:19.5,47:42.0,YES,8.228687
16191_18_46_49.589,IL18,4.3,679.226,0.0503465,681.2690578,0.050603523,63.47418111,0.004396901,4.39453,19.9707,GOOD,-31.6345,-69.7077,139.363,-32.2462,-70.9094,238.848,59.481,46:49.6,47:15.7,47:35.3,YES,9.261127
16191_18_46_49.589,IL19,4.3,452.9,0.0802238,465.0436368,0.087832358,119.3879682,0.040791193,9.66797,18.8965,BAD,-31.6345,-69.7077,139.363,-30.9506,-71.052,300.294,120.989,46:49.6,47:17.6,47:38.3,YES,9.038357
16191_18_46_49.589,IL21,4.3,549.124,0.0573234,560.77,0.056470916,43.38,0.003883255,8.44727,19.9707,GOOD,-31.6345,-69.7077,139.363,-31.5548,-70.8388,274.409,94.9984,46:49.6,47:13.1,47:31.1,NO,8.185772
16191_18_46_49.589,IL22,4.3,1468.46,0.0308977,1470.943732,0.031915866,273.2617162,0.005913439,2.00195,19.2871,BAD,-31.6345,-69.7077,139.363,-30.2613,-71.4727,311.618,132.521,46:49.6,47:24.4,47:50.2,YES,8.178013
16191_1_29_4.440,IL02,4.3,285.275,0.102279,324.56,0.091914661,48.59,0.011520322,6.44531,19.9707,GOOD,-31.785,-71.5875,40.6625,-30.5631,-71.1794,16.1304,195.92,29:04.4,29:27.3,29:43.8,NO,8.780698
16191_1_29_4.440,IL03,4.3,388.797,0.0927036,393.0253965,0.091913516,18.72407608,0.004363502,8.88672,18.8965,GOOD,-31.785,-71.5875,40.6625,-30.2339,-71.0752,16.0124,195.75,29:04.4,29:31.8,29:52.4,YES,8.181134
16191_1_29_4.440,IL04,4.3,360.753,0.0803254,360.1225068,0.081759711,44.24669208,0.010802344,3.71094,15.2344,GOOD,-31.785,-71.5875,40.6625,-30.6997,-70.9223,27.9469,207.604,29:04.4,29:26.4,29:43.0,YES,10.24597
16191_1_29_4.440,IL05,4.3,357.418,0.0571548,359.3313217,0.057054638,21.60008969,0.003407977,2.39258,19.4824,GOOD,-31.785,-71.5875,40.6625,-31.9391,-70.611,100.731,280.218,29:04.4,29:20.2,29:32.0,YES,9.728785
16191_1_29_4.440,IL06,4.3,555.819,0.068424,556.5865447,0.068504221,28.11226648,0.003464934,2.05078,18.4082,GOOD,-31.785,-71.5875,40.6625,-30.405,-70.5666,32.7455,212.221,29:04.4,29:33.4,29:55.1,YES,10.18685
16191_1_29_4.440,IL07,4.3,254.621,0.0799083,257.9787849,0.079665616,26.35356215,0.007866267,2.83203,19.9707,GOOD,-31.785,-71.5875,40.6625,-30.9654,-71.6392,356.892,176.919,29:04.4,29:19.9,29:31.5,YES,10.06115
16191_1_29_4.440,IL08,4.3,187.875,0.115265,192.3301554,0.113296547,15.55037347,0.008725899,10.3027,14.3066,GOOD,-31.785,-71.5875,40.6625,-31.1513,-70.8285,45.9513,225.557,29:04.4,29:21.4,29:33.7,YES,9.726535
16191_1_29_4.440,IL09,4.3,743.803,0.056736,734.1286237,0.057751554,51.04875618,0.003862116,4.63867,19.9707,GOOD,-31.785,-71.5875,40.6625,-30.0378,-70.6979,23.93,203.475,29:04.4,29:36.2,30:00.3,YES,8.674953
16191_1_29_4.440,IL11,4.3,70.8249,0.1126,79.52,0.101569787,8.64,0.010449874,4.05273,12.0117,BAD,-31.785,-71.5875,40.6625,-31.608,-71.5259,16.5849,196.553,29:04.4,29:11.6,29:16.0,NO,12.92041
16191_1_29_4.440,IL12,4.3,135.905,0.102213,135.44,0.103430584,12.25,0.007742429,6.93359,19.9707,GOOD,-31.785,-71.5875,40.6625,-31.2569,-71.5899,359.782,179.783,29:04.4,29:15.8,29:23.6,NO,11.19284
16191_1_29_4.440,IL16,4.3,247.576,0.0624378,181.49,0.120035909,96.88,0.065764546,4.10156,19.9707,BAD,-31.785,-71.5875,40.6625,-32.384,-71.3626,162.328,342.209,29:04.4,29:17.8,29:26.5,NO,10.95613
16191_1_29_4.440,IL19,4.3,183.014,0.121056,217.26,0.104516804,31.67,0.015048545,8.93555,15.2344,BAD,-31.785,-71.5875,40.6625,-30.9506,-71.052,28.9797,208.702,29:04.4,29:22.5,29:35.0,NO,10.06793
16191_1_29_4.440,IL21,4.3,13410.4,0.00127271,-329.5728451,0.001770891,1894.572575,0.018296648,14.9902,19.9707,BAD,-31.785,-71.5875,40.6625,-31.5548,-70.8388,70.423,250.032,29:04.4,29:17.9,29:27.6,YES,9.33363
16191_1_29_4.440,IL22,4.3,523.691,0.0668083,542.87,0.065011896,49.63,0.005274019,8.10547,19.5312,GOOD,-31.785,-71.5875,40.6625,-30.2613,-71.4727,3.74406,183.685,29:04.4,29:30.3,29:50.4,NO,7.738774
16191_1_29_4.440,IL23,4.3,220.14,0.0471286,220.42,0.047248177,13.49,0.002540655,2.44141,19.9707,GOOD,-31.785,-71.5875,40.6625,-32.1264,-71.508,168.796,348.754,29:04.4,29:12.9,29:18.8,NO,10.35725
16192_4_22_57.445,IL02,4,987.621,0.0472308,985.7213123,0.048325543,145.6008816,0.006907456,2.73438,19.9707,GOOD,-32.3422,-69.8308,131.863,-30.5631,-71.1794,326.63,147.331,22:57.4,23:33.1,23:59.7,YES,4.898783
16192_4_22_57.445,IL03,4,300.925,0.171506,502.6819427,0.161067145,395.9317393,0.084894298,11.6211,15.625,BAD,-32.3422,-69.8308,131.863,-30.2339,-71.0752,332.796,153.44,22:57.4,23:36.5,24:06.0,YES,5.215746
16192_4_22_57.445,IL05,4,482.313,0.0578634,476.5354802,0.059435685,58.84483926,0.007141675,7.03125,13.8672,GOOD,-32.3422,-69.8308,131.863,-31.9391,-70.611,301.062,121.475,22:57.4,23:18.9,23:34.9,YES,7.265994
16192_4_22_57.445,IL06,4,957.786,0.0495768,959.6506316,0.049662518,58.88904848,0.002975812,5.76172,18.2129,GOOD,-32.3422,-69.8308,131.863,-30.405,-70.5666,341.756,162.138,22:57.4,23:33.3,24:00.5,YES,7.167929
16192_4_22_57.445,IL08,4,166.734,0.230615,163.9030435,0.242790111,27.8693122,0.050009034,10.7422,14.7461,BAD,-32.3422,-69.8308,131.863,-31.1513,-70.8285,324.136,144.659,22:57.4,23:25.8,23:47.9,YES,7.121413
16192_4_22_57.445,IL09,4,1753.02,0.0298463,1587.487644,0.038902368,499.2969711,0.023472366,4.10156,16.1621,BAD,-32.3422,-69.8308,131.863,-30.0378,-70.6979,341.849,162.296,22:57.4,23:37.2,24:07.1,YES,7.305912
16192_4_22_57.445,IL11,4,844.268,0.0459387,918.36,0.047230922,308.94,0.013466938,3.51562,13.4766,BAD,-32.3422,-69.8308,131.863,-31.608,-71.5259,296.488,117.382,22:57.4,23:27.8,23:49.9,NO,5.75666
16192_4_22_57.445,IL14,4,910.152,0.029203,821.4666184,0.034082111,179.5603918,0.008421275,2.00195,19.9707,BAD,-32.3422,-69.8308,131.863,-32.4902,-70.5824,256.733,77.1342,22:57.4,23:17.8,23:33.0,YES,11.89604
16192_4_22_57.445,IL18,4,1964.75,0.0153035,1771.362204,0.019674085,761.5070218,0.006855596,7.42188,19.7266,BAD,-32.3422,-69.8308,131.863,-32.2462,-70.9094,275.696,96.2691,22:57.4,23:19.9,23:37.1,YES,7.675173
16192_4_22_57.445,IL21,4,885.973,0.0376858,916.6477493,0.037133492,130.075903,0.005054223,5.61523,19.9707,GOOD,-32.3422,-69.8308,131.863,-31.5548,-70.8388,312.227,132.757,22:57.4,23:22.2,23:41.4,YES,6.86931
16192_4_22_57.445,IL22,4,11655.8,0.00457985,1245.713684,0.049643273,445.9605027,0.02242919,14.9902,19.9707,BAD,-32.3422,-69.8308,131.863,-30.2613,-71.4727,325.454,146.303,22:57.4,23:37.7,24:08.2,YES,4.590929
16192_4_22_57.445,IL23,4,597.076,0.0627349,726.5299593,0.065202503,370.4115772,0.031081837,8.54492,12.5488,BAD,-32.3422,-69.8308,131.863,-32.1264,-71.508,278.16,99.0508,22:57.4,23:25.3,23:46.7,YES,4.762418
16193_13_27_35.800,IL02,5.3,426.973,0.0257874,455.13,0.0248248,76.11,0.003174563,2.00195,18.6523,BAD,-30.7257,-71.37,50.125,-30.5631,-71.1794,45.4385,225.342,27:35.8,27:44.9,27:51.1,NO,13.88806
16193_13_27_35.800,IL03,5.3,653.553,0.0244267,595.2039301,0.045436887,253.3670381,0.058106024,6.73828,15.3809,BAD,-30.7257,-71.37,50.125,-30.2339,-71.0752,27.5111,207.362,27:35.8,27:47.8,27:57.0,YES,13.59624
16193_13_27_35.800,IL04,5.3,274.751,0.0503483,241.26,0.061966661,58.68,0.016809277,4.05273,19.9707,BAD,-30.7257,-71.37,50.125,-30.6997,-70.9223,86.2617,266.034,27:35.8,27:46.0,27:53.9,NO,14.12674
16193_13_27_35.800,IL05,5.3,434.396,0.0718196,467.3608063,0.067468326,49.68058218,0.006756196,2.00195,19.873,GOOD,-30.7257,-71.37,50.125,-31.9391,-70.611,151.96,331.567,27:35.8,28:00.7,28:18.6,YES,12.60583
16193_13_27_35.800,IL06,5.3,206.748,0.0973168,223.0679432,0.095818181,57.02570551,0.022946361,8.20312,12.207,BAD,-30.7257,-71.37,50.125,-30.405,-70.5666,65.4389,245.032,27:35.8,27:50.6,28:02.2,YES,12.21831
16193_13_27_35.800,IL07,5.3,208.01,0.0616594,207.1508237,0.062208434,14.60739804,0.004171487,5.12695,18.75,GOOD,-30.7257,-71.37,50.125,-30.9654,-71.6392,224.023,44.1599,27:35.8,27:44.9,27:52.3,YES,13.29501
16193_13_27_35.800,IL08,5.3,1214.33,0.0147008,1099.745,0.016337615,88.54281362,0.001311993,9.0332,18.6523,BAD,-30.7257,-71.37,50.125,-31.1513,-70.8285,132.496,312.219,27:35.8,27:48.8,27:59.1,YES,13.80044
16193_13_27_35.800,IL09,5.3,816.595,0.0266125,587.4597936,0.039769004,185.9494279,0.009358739,8.00781,18.7012,BAD,-30.7257,-71.37,50.125,-30.0378,-70.6979,40.4337,220.095,27:35.8,27:52.8,28:05.1,YES,12.16067
16193_13_27_35.800,IL11,5.3,260.73,0.0827675,267.66,0.081731461,32.02,0.007705713,5.76172,19.5312,GOOD,-30.7257,-71.37,50.125,-31.608,-71.5259,188.599,8.67968,27:35.8,27:52.5,28:04.7,NO,11.65964
16193_13_27_35.800,IL12,5.3,466.108,0.0364587,457.2996525,0.037251335,23.04153374,0.00179803,6.73828,19.9707,GOOD,-30.7257,-71.37,50.125,-31.2569,-71.5899,199.568,19.6805,27:35.8,27:47.9,27:57.7,YES,14.38456
16193_13_27_35.800,IL14,5.3,1513.72,0.0291251,1375.011318,0.033883443,310.1254947,0.00864043,2.00195,19.9707,BAD,-30.7257,-71.37,50.125,-32.4902,-70.5824,159.296,338.885,27:35.8,28:07.2,28:32.6,YES,13.3786
16193_13_27_35.800,IL16,5.3,672.014,0.0565556,646.8922995,0.060086811,100.6210038,0.008702161,3.80859,14.9902,BAD,-30.7257,-71.37,50.125,-32.384,-71.3626,179.781,359.777,27:35.8,28:03.8,28:25.6,YES,11.01409
16193_13_27_35.800,IL19,5.3,138.766,0.096844,139.99,0.096618563,11.12,0.006772666,14.9902,18.9941,GOOD,-30.7257,-71.37,50.125,-30.9506,-71.052,129.411,309.248,27:35.8,27:45.5,27:53.2,NO,14.09393
16193_13_27_35.800,IL21,5.3,480.639,0.0476495,537.6776125,0.042865199,42.29150433,0.003466927,4.00391,19.9707,BAD,-30.7257,-71.37,50.125,-31.5548,-70.8388,151.275,331.002,27:35.8,27:53.2,28:06.3,YES,12.3082
16193_13_27_35.800,IL22,5.3,101.513,0.13973,298.42,0.081001066,264.87,0.035920285,2.00195,6.00586,BAD,-30.7257,-71.37,50.125,-30.2613,-71.4727,349.141,169.193,27:35.8,27:47.3,27:55.3,NO,13.82374
16193_13_27_35.800,IL23,5.3,640.913,0.0495438,632.4061554,0.05081023,71.36130485,0.005347725,2.83203,18.3105,GOOD,-30.7257,-71.37,50.125,-32.1264,-71.508,184.794,4.86538,27:35.8,27:59.9,28:18.0,YES,10.16613
16193_16_15_58.585,IL02,5,267.846,0.0936469,270.6409624,0.093883904,31.68499791,0.010352986,2.00195,19.9707,GOOD,-29.8957,-72.1772,35.375,-30.5631,-71.1794,127.853,307.353,15:58.6,16:18.4,16:32.6,YES,10.76994
16193_16_15_58.585,IL08,5,2159.05,0.0184938,1043.185003,0.044930078,493.6287855,0.015776045,2.00195,13.3301,BAD,-29.8957,-72.1772,35.375,-31.1513,-70.8285,137.419,316.737,15:58.6,16:28.3,16:51.1,YES,9.326099
16193_16_15_58.585,IL11,5,385.704,0.0983133,377.6154148,0.102803629,59.42168409,0.015383496,4.10156,19.4336,BAD,-29.8957,-72.1772,35.375,-31.608,-71.5259,161.978,341.647,15:58.6,16:28.8,16:50.3,YES,8.947323
16193_16_15_58.585,IL12,5,314.706,0.0980691,306.2563632,0.102502946,38.32609452,0.014004891,7.08008,19.9707,GOOD,-29.8957,-72.1772,35.375,-31.2569,-71.5899,159.674,339.376,15:58.6,16:23.8,16:41.2,YES,10.15552
16193_16_15_58.585,IL14,5,2132.32,0.0292531,1938.586426,0.034122252,448.4398225,0.009099429,2.00195,19.9707,BAD,-29.8957,-72.1772,35.375,-32.4902,-70.5824,152.554,331.732,15:58.6,16:45.9,17:21.5,YES,13.32297
16193_16_15_58.585,IL18,5,763.568,0.0712658,733.7336593,0.074947209,76.95974373,0.007540969,4.19922,11.4258,GOOD,-29.8957,-72.1772,35.375,-32.2462,-70.9094,155.418,334.767,15:58.6,16:41.2,17:12.1,YES,8.224201
16193_16_15_58.585,IL19,5,296.702,0.111285,299.0822035,0.111737927,32.82325769,0.012335218,6.15234,18.9453,GOOD,-29.8957,-72.1772,35.375,-30.9506,-71.052,137.531,316.964,15:58.6,16:23.9,16:42.7,YES,9.587907
16193_6_33_54.468,IL02,4.2,501.947,0.0451043,500.75,0.045465555,36.97,0.002914611,2.63672,18.6523,GOOD,-31.4746,-71.4763,48.325,-30.5631,-71.1794,15.7512,195.599,33:54.5,34:12.1,34:25.0,NO,9.579837
16193_6_33_54.468,IL04,4.2,235.679,0.095303,257.4444523,0.088484325,31.04075504,0.010323984,14.5996,19.9707,GOOD,-31.4746,-71.4763,48.325,-30.6997,-70.9223,31.7512,211.467,33:54.5,34:11.8,34:24.6,YES,9.998436
16193_6_33_54.468,IL05,4.2,296.584,0.0699171,291.6624021,0.078066408,87.15419365,0.024257979,3.22266,7.22656,BAD,-31.4746,-71.4763,48.325,-31.9391,-70.611,122.35,301.898,33:54.5,34:10.9,34:22.8,YES,10.40316
16193_6_33_54.468,IL06,4.2,828.41,0.0370982,853.188436,0.036692201,108.1144914,0.005319496,4.3457,19.9707,GOOD,-31.4746,-71.4763,48.325,-30.405,-70.5666,36.4808,216.015,33:54.5,34:17.9,34:35.4,YES,9.727142
16193_6_33_54.468,IL07,4.2,357.202,0.0413189,408.15,0.038617712,110.69,0.007943476,2.97852,17.3828,BAD,-31.4746,-71.4763,48.325,-30.9654,-71.6392,344.589,164.673,33:54.5,34:05.9,34:14.3,NO,9.259059
16193_6_33_54.468,IL08,4.2,602.794,0.0271387,616.5138785,0.027288099,107.1423486,0.00439494,8.74023,19.9707,BAD,-31.4746,-71.4763,48.325,-31.1513,-70.8285,60.0048,239.67,33:54.5,34:07.9,34:17.1,YES,10.81763
16193_6_33_54.468,IL09,4.2,1464.94,0.023433,1506.432076,0.025203371,500.854833,0.007714438,4.19922,19.4824,BAD,-31.4746,-71.4763,48.325,-30.0378,-70.6979,25.2733,204.877,33:54.5,34:21.3,34:40.8,YES,8.76134
16193_6_33_54.468,IL11,4.2,59.4003,0.15296,59.77750416,0.152313543,2.729589947,0.007006688,4.05273,8.05664,BAD,-31.4746,-71.4763,48.325,-31.608,-71.5259,197.644,17.6698,33:54.5,34:02.3,34:07.4,YES,11.19062
16193_6_33_54.468,IL12,4.2,70.3357,0.146806,79.88,0.133304253,14.94,0.018986266,7.12891,11.9141,BAD,-31.4746,-71.4763,48.325,-31.2569,-71.5899,335.861,155.92,33:54.5,34:03.0,34:08.8,NO,11.36277
16193_6_33_54.468,IL14,4.2,1011.62,0.0291293,920.5129632,0.033966815,214.2350752,0.009098604,2.00195,19.9707,BAD,-31.4746,-71.4763,48.325,-32.4902,-70.5824,143.357,322.886,33:54.5,34:16.7,34:33.6,YES,13.22029
16193_6_33_54.468,IL16,4.2,120.3,0.186805,374.02,0.090281308,183.75,0.057403781,4.6875,8.69141,BAD,-31.4746,-71.4763,48.325,-32.384,-71.3626,173.94,353.88,33:54.5,34:11.6,34:24.4,NO,9.232626
